
Matrix k: 0

18.03,8.41,8.51,8.80,9.55,10.66,11.81,13.45,21.86,16.29,16.65,16.67,16.52,
20.64,9.49,9.87,10.00,10.43,11.34,12.79,14.53,16.52,24.50,19.54,19.73,19.55,
21.47,10.41,10.47,10.84,11.20,11.40,12.57,14.61,16.40,19.41,27.79,20.82,20.87,
22.94,11.33,11.58,12.03,12.19,12.72,12.98,14.84,16.63,19.66,21.02,31.81,22.56,
24.79,12.82,13.26,13.18,13.35,14.04,14.36,14.90,16.64,19.65,20.84,22.42,37.01,

Matrix k: 3

16.78,0.09,0.10,0.00,0.02,0.01,0.11,0.06,0.09,0.02,0.16,0.35,0.37,
0.09,0.00,0.12,0.16,0.12,0.13,0.03,0.06,0.16,0.02,0.09,0.20,0.08,
0.10,0.12,0.00,0.02,0.21,0.10,0.01,0.02,0.25,0.12,0.07,0.10,0.26,
0.00,0.16,0.02,0.00,0.01,0.03,0.15,0.03,0.04,0.07,0.05,0.09,0.06,
0.02,0.12,0.21,0.01,0.00,0.16,0.03,0.06,0.06,0.23,0.04,0.00,0.29,
0.01,0.13,0.10,0.03,0.16,0.00,0.13,0.01,0.04,0.06,0.03,0.11,0.11,
0.11,0.03,0.01,0.15,0.03,0.13,0.00,0.14,0.18,0.24,0.13,0.09,0.27,
0.06,0.06,0.02,0.03,0.06,0.01,0.14,0.00,0.06,0.03,0.01,0.20,0.13,
0.09,0.16,0.25,0.04,0.06,0.04,0.18,0.06,0.00,0.23,0.25,0.04,0.13,
0.02,0.02,0.12,0.07,0.23,0.06,0.24,0.03,0.23,0.00,0.12,0.07,0.11,
0.16,0.09,0.07,0.05,0.04,0.03,0.13,0.01,0.25,0.12,0.00,0.20,0.03,
0.35,0.20,0.10,0.09,0.00,0.11,0.09,0.20,0.04,0.07,0.20,0.00,0.14,
0.37,0.08,0.26,0.06,0.29,0.11,0.27,0.13,0.13,0.11,0.03,0.14,0.00,

Matrix k: 0

180479.00,196694.00,195825.00,196632.00,196359.00,196489.00,195975.00,196207.00,196522.00,195484.00,195429.00,196972.00,195680.00,
195847.00,181576.00,196360.00,196621.00,195912.00,196055.00,196408.00,195690.00,195703.00,196458.00,195722.00,196442.00,196699.00,
195488.00,195791.00,181586.00,196238.00,195885.00,196122.00,196302.00,195336.00,196223.00,196359.00,195831.00,195540.00,196047.00,
196145.00,196889.00,195374.00,180959.00,196495.00,195544.00,195839.00,196375.00,195700.00,196170.00,196472.00,196185.00,196124.00,
