
Matrix k: 0

19.86,10.83,10.64,11.63,12.42,0.00,13.58,14.18,14.19,15.02,15.46,16.67,18.14,
20.11,10.95,11.18,12.13,12.59,13.83,0.00,15.34,15.94,16.64,17.16,17.09,18.22,
20.84,11.78,11.64,12.47,12.81,14.10,15.32,0.00,17.33,18.91,18.14,19.27,18.91,
21.87,11.94,12.09,12.74,13.26,14.43,15.42,17.63,0.00,20.55,20.20,20.27,20.40,
23.45,13.08,12.98,13.63,14.16,15.38,16.27,17.90,20.08,0.00,23.45,22.96,23.42,
24.97,13.74,14.06,14.35,15.01,15.50,16.86,18.61,20.39,23.09,0.00,24.35,24.11,
26.09,15.09,15.31,15.71,16.40,16.52,16.71,18.87,20.47,23.39,24.54,0.00,25.81,
27.46,16.51,16.72,17.28,17.41,17.91,18.23,18.68,20.46,22.80,24.14,25.55,0.00,

Matrix k: 3

44.69,0.16,0.42,0.50,0.04,0.26,0.34,0.40,0.51,0.68,0.51,0.31,0.53,
0.16,0.00,0.52,0.21,0.15,0.20,0.14,0.68,0.06,0.04,0.74,0.05,0.28,
0.42,0.52,0.00,0.30,0.73,0.41,0.36,0.05,0.29,0.14,0.23,0.10,0.11,
0.50,0.21,0.30,0.00,0.39,0.02,0.36,0.23,0.00,0.10,0.43,0.15,0.19,
0.04,0.15,0.73,0.39,0.00,0.38,0.01,0.44,0.48,0.35,0.00,0.10,0.10,
0.26,0.20,0.41,0.02,0.38,0.00,0.25,0.09,0.25,0.36,0.04,0.15,0.23,
0.34,0.14,0.36,0.36,0.01,0.25,0.00,0.02,0.52,0.37,0.30,0.38,0.01,
0.40,0.68,0.05,0.23,0.44,0.09,0.02,0.00,0.30,1.02,0.47,0.40,0.23,
0.51,0.06,0.29,0.00,0.48,0.25,0.52,0.30,0.00,0.47,0.18,0.20,0.06,
0.68,0.04,0.14,0.10,0.35,0.36,0.37,1.02,0.47,0.00,0.36,0.43,0.62,
0.51,0.74,0.23,0.43,0.00,0.04,0.30,0.47,0.18,0.36,0.00,0.19,0.04,
0.31,0.05,0.10,0.15,0.10,0.15,0.38,0.40,0.20,0.43,0.19,0.00,0.26,
0.53,0.28,0.11,0.19,0.10,0.23,0.01,0.23,0.06,0.62,0.04,0.26,0.00,

Matrix k: 0

0.00,36480.00,36303.00,35967.00,36014.00,36326.00,36357.00,35673.00,36378.00,36106.00,36049.00,36239.00,36254.00,
36441.00,0.00,36225.00,35978.00,36002.00,35767.00,36329.00,36189.00,36293.00,35968.00,36467.00,35754.00,36304.00,
36508.00,36415.00,0.00,36025.00,36246.00,36437.00,36136.00,36423.00,35855.00,36218.00,36541.00,36173.00,36026.00,
35827.00,36047.00,36354.00,0.00,36315.00,36434.00,36218.00,36235.00,36103.00,36033.00,35998.00,35705.00,36157.00,
